order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
81163,32452,1004,1,399.98,399.98
81164,32452,502,1,50.0,50.0
81165,32453,403,1,129.99,129.99
81166,32453,365,3,179.97,59.99
81167,32454,365,1,59.99,59.99
81168,32455,191,3,299.97,99.99
81169,32455,365,3,179.97,59.99
81170,32457,365,4,239.96,59.99
81171,32457,191,5,499.95,99.99
81172,32457,1014,3,149.94,49.98
81173,32457,135,1,22.0,22.0
81174,32457,403,1,129.99,129.99
81175,32458,564,5,150.0,30.0
81176,32458,804,2,39.98,19.99
81177,32458,403,1,129.99,129.99
81178,32459,191,4,399.96,99.99
81179,32459,502,4,200.0,50.0
81180,32459,502,2,100.0,50.0
81181,32459,191,1,99.99,99.99
81182,32460,1014,3,149.94,49.98
81183,32460,1014,1,49.98,49.98
81184,32460,191,4,399.96,99.99
81185,32460,191,5,499.95,99.99
81186,32461,957,1,299.98,299.98
81187,32462,502,5,250.0,50.0
81188,32462,365,2,119.98,59.99
81189,32462,825,2,63.98,31.99
81190,32463,403,1,129.99,129.99
81191,32463,365,2,119.98,59.99
81192,32463,627,4,159.96,39.99
81193,32463,191,3,299.97,99.99
81194,32464,1073,1,199.99,199.99
81195,32464,403,1,129.99,129.99
81196,32464,365,5,299.95,59.99
81197,32464,957,1,299.98,299.98
81198,32465,502,4,200.0,50.0
81199,32465,191,4,399.96,99.99
81200,32465,957,1,299.98,299.98
81201,32465,1014,1,49.98,49.98
81202,32465,1004,1,399.98,399.98
81203,32466,403,1,129.99,129.99
81204,32466,1014,2,99.96,49.98
81205,32466,191,1,99.99,99.99
81206,32466,403,1,129.99,129.99
81207,32466,502,1,50.0,50.0
81208,32467,821,4,207.96,51.99
81209,32467,572,2,79.98,39.99
81210,32467,1073,1,199.99,199.99
81211,32468,502,3,150.0,50.0
81212,32468,957,1,299.98,299.98
81213,32468,365,4,239.96,59.99
81214,32468,191,5,499.95,99.99
81215,32468,1004,1,399.98,399.98
81216,32469,627,1,39.99,39.99
81217,32469,1004,1,399.98,399.98
81218,32469,627,3,119.97,39.99
81219,32469,572,4,159.96,39.99
81220,32470,1014,3,149.94,49.98
81221,32470,403,1,129.99,129.99
81222,32472,792,4,59.96,14.99
81223,32472,502,3,150.0,50.0
81224,32472,823,1,51.99,51.99
81225,32473,1004,1,399.98,399.98
81226,32473,1073,1,199.99,199.99
81227,32473,278,2,89.98,44.99
81228,32475,502,1,50.0,50.0
81229,32475,365,2,119.98,59.99
81230,32477,191,3,299.97,99.99
81231,32477,365,5,299.95,59.99
81232,32481,1014,3,149.94,49.98
81233,32481,502,4,200.0,50.0
81234,32481,502,3,150.0,50.0
81235,32482,191,3,299.97,99.99
81236,32482,403,1,129.99,129.99
81237,32484,1014,3,149.94,49.98
81238,32484,365,1,59.99,59.99
81239,32485,403,1,129.99,129.99
81240,32486,1014,4,199.92,49.98
81241,32487,957,1,299.98,299.98
81242,32487,1004,1,399.98,399.98
81243,32487,403,1,129.99,129.99
81244,32487,191,1,99.99,99.99
81245,32487,502,5,250.0,50.0
81246,32488,191,2,199.98,99.99
81247,32488,1073,1,199.99,199.99
81248,32488,44,1,59.99,59.99
81249,32488,1073,1,199.99,199.99
81250,32489,1004,1,399.98,399.98
81251,32490,1014,3,149.94,49.98
81252,32490,627,3,119.97,39.99
81253,32491,1004,1,399.98,399.98
81254,32491,957,1,299.98,299.98
81255,32491,191,4,399.96,99.99
81256,32492,403,1,129.99,129.99
81257,32492,502,2,100.0,50.0
81258,32492,957,1,299.98,299.98
81259,32492,1014,4,199.92,49.98
81260,32493,502,2,100.0,50.0
81261,32494,1004,1,399.98,399.98
81262,32494,1004,1,399.98,399.98
81263,32494,957,1,299.98,299.98
81264,32494,775,4,39.96,9.99
81265,32495,116,5,224.95,44.99
81266,32495,1004,1,399.98,399.98
81267,32495,365,3,179.97,59.99
81268,32495,1014,2,99.96,49.98
81269,32495,1073,1,199.99,199.99
81270,32498,403,1,129.99,129.99
81271,32498,627,5,199.95,39.99
81272,32498,502,1,50.0,50.0
81273,32498,957,1,299.98,299.98
81274,32498,365,2,119.98,59.99
81275,32499,403,1,129.99,129.99
81276,32499,365,2,119.98,59.99
81277,32499,627,4,159.96,39.99
81278,32500,627,1,39.99,39.99
81279,32500,365,1,59.99,59.99
81280,32500,1004,1,399.98,399.98
81281,32501,1014,4,199.92,49.98
81282,32501,1014,3,149.94,49.98
81283,32501,1014,1,49.98,49.98
81284,32501,365,4,239.96,59.99
81285,32501,403,1,129.99,129.99
81286,32502,403,1,129.99,129.99
81287,32502,403,1,129.99,129.99
81288,32502,1004,1,399.98,399.98
81289,32502,917,5,109.95,21.99
81290,32502,1073,1,199.99,199.99
81291,32503,627,5,199.95,39.99
81292,32503,1004,1,399.98,399.98
81293,32503,403,1,129.99,129.99
81294,32503,1004,1,399.98,399.98
81295,32503,1014,2,99.96,49.98
81296,32505,403,1,129.99,129.99
81297,32505,365,2,119.98,59.99
81298,32505,1004,1,399.98,399.98
81299,32506,1004,1,399.98,399.98
81300,32506,957,1,299.98,299.98
81301,32507,191,4,399.96,99.99
81302,32507,1014,1,49.98,49.98
81303,32507,365,1,59.99,59.99
81304,32507,1004,1,399.98,399.98
81305,32509,1014,2,99.96,49.98
81306,32509,403,1,129.99,129.99
81307,32510,1073,1,199.99,199.99
81308,32511,502,5,250.0,50.0
81309,32511,365,3,179.97,59.99
81310,32511,1073,1,199.99,199.99
81311,32511,642,2,60.0,30.0
81312,32512,1004,1,399.98,399.98
81313,32512,365,5,299.95,59.99
81314,32512,502,1,50.0,50.0
81315,32512,1004,1,399.98,399.98
81316,32512,403,1,129.99,129.99
81317,32513,1004,1,399.98,399.98
81318,32515,957,1,299.98,299.98
81319,32515,957,1,299.98,299.98
81320,32515,1014,1,49.98,49.98
81321,32515,1014,1,49.98,49.98
81322,32516,1073,1,199.99,199.99
81323,32516,365,4,239.96,59.99
81324,32517,1073,1,199.99,199.99
81325,32517,403,1,129.99,129.99
81326,32517,1014,5,249.9,49.98
81327,32517,627,2,79.98,39.99
81328,32517,502,1,50.0,50.0
81329,32518,365,3,179.97,59.99
81330,32518,1014,3,149.94,49.98
81331,32518,365,4,239.96,59.99
81332,32519,191,2,199.98,99.99
81333,32519,191,3,299.97,99.99
81334,32520,365,4,239.96,59.99
81335,32520,502,1,50.0,50.0
81336,32520,502,5,250.0,50.0
81337,32521,502,1,50.0,50.0
81338,32521,365,3,179.97,59.99
81339,32522,1073,1,199.99,199.99
81340,32522,1014,5,249.9,49.98
81341,32522,1073,1,199.99,199.99
81342,32522,1004,1,399.98,399.98
81343,32523,365,1,59.99,59.99
81344,32524,957,1,299.98,299.98
81345,32524,627,5,199.95,39.99
81346,32524,1073,1,199.99,199.99
81347,32525,365,2,119.98,59.99
81348,32526,1014,5,249.9,49.98
81349,32527,1014,4,199.92,49.98
81350,32529,957,1,299.98,299.98
81351,32529,627,2,79.98,39.99
81352,32530,191,2,199.98,99.99
81353,32530,502,1,50.0,50.0
81354,32530,924,1,15.99,15.99
81355,32530,1004,1,399.98,399.98
81356,32530,1004,1,399.98,399.98
81357,32531,1014,5,249.9,49.98
81358,32531,502,1,50.0,50.0
81359,32531,905,2,49.98,24.99
81360,32531,1014,5,249.9,49.98
81361,32531,957,1,299.98,299.98
81362,32532,93,2,49.98,24.99
81363,32532,403,1,129.99,129.99
81364,32533,1004,1,399.98,399.98
81365,32533,365,5,299.95,59.99
81366,32534,1004,1,399.98,399.98
81367,32534,627,1,39.99,39.99
81368,32534,1014,4,199.92,49.98
81369,32534,1073,1,199.99,199.99
81370,32535,1014,3,149.94,49.98
81371,32536,906,5,124.95,24.99
81372,32536,502,1,50.0,50.0
81373,32536,365,2,119.98,59.99
81374,32536,235,3,104.97,34.99
81375,32537,365,1,59.99,59.99
81376,32537,627,1,39.99,39.99
81377,32537,1073,1,199.99,199.99
81378,32537,818,5,239.95,47.99
81379,32537,502,5,250.0,50.0
81380,32538,365,2,119.98,59.99
81381,32538,957,1,299.98,299.98
81382,32538,403,1,129.99,129.99
81383,32538,627,3,119.97,39.99
81384,32539,365,4,239.96,59.99
81385,32539,403,1,129.99,129.99
81386,32540,502,1,50.0,50.0
81387,32540,1073,1,199.99,199.99
81388,32540,1004,1,399.98,399.98
81389,32540,957,1,299.98,299.98
81390,32540,1004,1,399.98,399.98
81391,32541,116,5,224.95,44.99
81392,32541,1004,1,399.98,399.98
81393,32541,1004,1,399.98,399.98
81394,32542,403,1,129.99,129.99
81395,32542,365,5,299.95,59.99
81396,32543,1073,1,199.99,199.99
81397,32543,191,2,199.98,99.99
81398,32543,134,4,100.0,25.0
81399,32544,365,2,119.98,59.99
81400,32544,1014,5,249.9,49.98
81401,32544,1014,3,149.94,49.98
81402,32544,116,5,224.95,44.99
81403,32544,1073,1,199.99,199.99
81404,32545,1014,1,49.98,49.98
81405,32545,906,1,24.99,24.99
81406,32546,1073,1,199.99,199.99
81407,32546,1014,3,149.94,49.98
81408,32546,1004,1,399.98,399.98
81409,32548,1073,1,199.99,199.99
81410,32548,957,1,299.98,299.98
81411,32548,1004,1,399.98,399.98
81412,32548,502,2,100.0,50.0
81413,32549,821,1,51.99,51.99
81414,32550,1014,5,249.9,49.98
81415,32550,1014,2,99.96,49.98
81416,32550,365,1,59.99,59.99
81417,32551,191,3,299.97,99.99
81418,32551,403,1,129.99,129.99
81419,32552,1073,1,199.99,199.99
81420,32552,1004,1,399.98,399.98
81421,32553,957,1,299.98,299.98
81422,32553,1073,1,199.99,199.99
81423,32553,365,1,59.99,59.99
81424,32555,502,3,150.0,50.0
81425,32555,627,5,199.95,39.99
81426,32556,403,1,129.99,129.99
81427,32556,897,5,124.95,24.99
81428,32556,1073,1,199.99,199.99
81429,32557,365,3,179.97,59.99
81430,32557,273,1,27.99,27.99
81431,32557,365,3,179.97,59.99
81432,32558,1004,1,399.98,399.98
81433,32558,627,1,39.99,39.99
81434,32558,957,1,299.98,299.98
81435,32558,365,3,179.97,59.99
81436,32559,191,2,199.98,99.99
81437,32559,1014,5,249.9,49.98
81438,32560,1014,4,199.92,49.98
81439,32560,502,2,100.0,50.0
81440,32560,365,3,179.97,59.99
81441,32560,403,1,129.99,129.99
81442,32560,278,2,89.98,44.99
81443,32561,1014,4,199.92,49.98
81444,32561,403,1,129.99,129.99
81445,32561,502,1,50.0,50.0
81446,32562,885,5,124.95,24.99
81447,32562,502,5,250.0,50.0
81448,32562,403,1,129.99,129.99
81449,32562,403,1,129.99,129.99
81450,32565,924,4,63.96,15.99
81451,32565,957,1,299.98,299.98
81452,32565,926,3,47.97,15.99
81453,32566,1073,1,199.99,199.99
81454,32566,191,4,399.96,99.99
81455,32566,403,1,129.99,129.99
81456,32566,1004,1,399.98,399.98
81457,32566,278,5,224.95,44.99
81458,32567,365,3,179.97,59.99
81459,32567,403,1,129.99,129.99
81460,32568,365,2,119.98,59.99
81461,32569,365,4,239.96,59.99
81462,32569,502,5,250.0,50.0
81463,32569,1004,1,399.98,399.98
81464,32569,792,1,14.99,14.99
81465,32569,365,3,179.97,59.99
81466,32570,1073,1,199.99,199.99
81467,32570,191,5,499.95,99.99
81468,32570,1014,1,49.98,49.98
81469,32570,365,5,299.95,59.99
81470,32571,403,1,129.99,129.99
81471,32573,1004,1,399.98,399.98
81472,32573,403,1,129.99,129.99
81473,32573,365,1,59.99,59.99
81474,32574,365,5,299.95,59.99
81475,32574,1014,3,149.94,49.98
81476,32574,1014,2,99.96,49.98
81477,32574,365,2,119.98,59.99
81478,32574,957,1,299.98,299.98
81479,32575,1073,1,199.99,199.99
81480,32575,403,1,129.99,129.99
81481,32575,957,1,299.98,299.98
81482,32576,502,1,50.0,50.0
81483,32577,365,3,179.97,59.99
81484,32577,1014,1,49.98,49.98
81485,32577,403,1,129.99,129.99
81486,32577,502,4,200.0,50.0
81487,32579,44,3,179.97,59.99
81488,32579,365,2,119.98,59.99
81489,32581,1014,3,149.94,49.98
81490,32581,403,1,129.99,129.99
81491,32582,403,1,129.99,129.99
81492,32582,1014,2,99.96,49.98
81493,32582,1014,4,199.92,49.98
81494,32582,957,1,299.98,299.98
81495,32582,1014,2,99.96,49.98
81496,32583,1014,1,49.98,49.98
81497,32583,502,3,150.0,50.0
81498,32583,403,1,129.99,129.99
81499,32584,886,5,124.95,24.99
81500,32584,502,5,250.0,50.0
81501,32584,502,2,100.0,50.0
81502,32584,1004,1,399.98,399.98
81503,32585,1073,1,199.99,199.99
81504,32585,1014,1,49.98,49.98
81505,32585,1073,1,199.99,199.99
81506,32585,365,5,299.95,59.99
81507,32586,627,4,159.96,39.99
81508,32588,957,1,299.98,299.98
81509,32588,191,1,99.99,99.99
81510,32588,1004,1,399.98,399.98
81511,32588,822,4,191.96,47.99
81512,32589,1004,1,399.98,399.98
81513,32589,627,1,39.99,39.99
81514,32589,365,5,299.95,59.99
81515,32590,821,5,259.95,51.99
81516,32590,365,3,179.97,59.99
81517,32590,1014,4,199.92,49.98
81518,32590,627,1,39.99,39.99
81519,32592,365,1,59.99,59.99
81520,32594,191,1,99.99,99.99
81521,32594,365,2,119.98,59.99
81522,32594,502,5,250.0,50.0
81523,32594,502,3,150.0,50.0
81524,32594,1014,4,199.92,49.98
81525,32595,135,2,44.0,22.0
81526,32595,957,1,299.98,299.98
81527,32596,172,1,30.0,30.0
81528,32596,502,1,50.0,50.0
81529,32597,1014,5,249.9,49.98
81530,32597,627,1,39.99,39.99
81531,32597,957,1,299.98,299.98
81532,32597,502,1,50.0,50.0
81533,32598,1014,3,149.94,49.98
81534,32598,502,5,250.0,50.0
81535,32598,957,1,299.98,299.98
81536,32599,365,5,299.95,59.99
81537,32599,1014,2,99.96,49.98
81538,32599,1073,1,199.99,199.99
81539,32599,191,2,199.98,99.99
81540,32599,403,1,129.99,129.99
81541,32600,365,4,239.96,59.99
81542,32600,191,4,399.96,99.99
81543,32600,191,5,499.95,99.99
81544,32600,365,3,179.97,59.99
81545,32600,627,3,119.97,39.99
81546,32601,957,1,299.98,299.98
81547,32601,365,5,299.95,59.99
81548,32601,403,1,129.99,129.99
81549,32601,1073,1,199.99,199.99
81550,32601,403,1,129.99,129.99
81551,32602,365,3,179.97,59.99
81552,32602,1073,1,199.99,199.99
81553,32602,1014,1,49.98,49.98
81554,32602,502,4,200.0,50.0
81555,32603,365,4,239.96,59.99
81556,32605,1014,4,199.92,49.98
81557,32605,365,4,239.96,59.99
81558,32605,365,3,179.97,59.99
81559,32605,957,1,299.98,299.98
81560,32607,365,5,299.95,59.99
81561,32607,116,4,179.96,44.99
81562,32607,1014,3,149.94,49.98
81563,32607,502,5,250.0,50.0
81564,32607,1014,4,199.92,49.98
81565,32608,191,1,99.99,99.99
81566,32608,365,2,119.98,59.99
81567,32609,1004,1,399.98,399.98
81568,32609,403,1,129.99,129.99
81569,32609,957,1,299.98,299.98
81570,32609,1014,3,149.94,49.98
81571,32609,1014,2,99.96,49.98
81572,32610,191,5,499.95,99.99
81573,32610,403,1,129.99,129.99
81574,32610,502,5,250.0,50.0
81575,32610,627,3,119.97,39.99
81576,32610,365,4,239.96,59.99
81577,32611,365,2,119.98,59.99
81578,32612,627,4,159.96,39.99
81579,32612,502,3,150.0,50.0
81580,32613,1073,1,199.99,199.99
81581,32613,365,5,299.95,59.99
81582,32614,502,5,250.0,50.0
81583,32614,502,5,250.0,50.0
81584,32614,1014,2,99.96,49.98
81585,32615,957,1,299.98,299.98
81586,32615,1014,2,99.96,49.98
81587,32615,818,4,191.96,47.99
81588,32615,627,5,199.95,39.99
81589,32616,1014,5,249.9,49.98
81590,32616,957,1,299.98,299.98
81591,32616,116,4,179.96,44.99
81592,32616,1014,4,199.92,49.98
81593,32616,403,1,129.99,129.99
81594,32617,502,5,250.0,50.0
81595,32617,567,3,75.0,25.0
81596,32617,365,3,179.97,59.99
81597,32618,502,2,100.0,50.0
81598,32618,1014,4,199.92,49.98
81599,32620,403,1,129.99,129.99
81600,32621,365,3,179.97,59.99
81601,32621,627,2,79.98,39.99
81602,32621,957,1,299.98,299.98
81603,32621,502,3,150.0,50.0
81604,32622,365,3,179.97,59.99
81605,32623,365,4,239.96,59.99
81606,32624,191,4,399.96,99.99
81607,32624,365,3,179.97,59.99
81608,32624,365,3,179.97,59.99
81609,32625,1073,1,199.99,199.99
81610,32625,1014,4,199.92,49.98
81611,32625,1073,1,199.99,199.99
81612,32625,957,1,299.98,299.98
81613,32625,957,1,299.98,299.98
81614,32626,627,1,39.99,39.99
81615,32626,403,1,129.99,129.99
81616,32626,1004,1,399.98,399.98
81617,32626,502,2,100.0,50.0
81618,32626,365,4,239.96,59.99
81619,32627,502,3,150.0,50.0
81620,32627,191,3,299.97,99.99
81621,32627,191,2,199.98,99.99
81622,32628,502,2,100.0,50.0
81623,32629,502,5,250.0,50.0
81624,32629,365,3,179.97,59.99
81625,32629,1073,1,199.99,199.99
81626,32631,403,1,129.99,129.99
81627,32632,365,2,119.98,59.99
81628,32632,642,3,90.0,30.0
81629,32632,957,1,299.98,299.98
81630,32632,502,2,100.0,50.0
81631,32633,365,2,119.98,59.99
81632,32633,1004,1,399.98,399.98
81633,32633,365,5,299.95,59.99
81634,32633,365,2,119.98,59.99
81635,32634,1073,1,199.99,199.99
81636,32634,365,5,299.95,59.99
81637,32635,191,4,399.96,99.99
81638,32635,191,4,399.96,99.99
81639,32635,365,5,299.95,59.99
81640,32635,1014,2,99.96,49.98
81641,32635,403,1,129.99,129.99
81642,32636,957,1,299.98,299.98
81643,32636,365,1,59.99,59.99
81644,32636,905,4,99.96,24.99
81645,32637,1073,1,199.99,199.99
81646,32637,502,4,200.0,50.0
81647,32638,1014,4,199.92,49.98
81648,32638,365,4,239.96,59.99
81649,32638,1014,5,249.9,49.98
81650,32638,627,5,199.95,39.99
81651,32639,627,4,159.96,39.99
81652,32640,502,5,250.0,50.0
81653,32640,403,1,129.99,129.99
81654,32640,365,3,179.97,59.99
81655,32641,502,4,200.0,50.0
81656,32641,957,1,299.98,299.98
81657,32641,502,5,250.0,50.0
81658,32641,502,4,200.0,50.0
81659,32641,957,1,299.98,299.98
81660,32642,365,4,239.96,59.99
81661,32642,1004,1,399.98,399.98
81662,32642,627,5,199.95,39.99
81663,32642,1073,1,199.99,199.99
81664,32643,1073,1,199.99,199.99
81665,32644,627,5,199.95,39.99
81666,32644,502,1,50.0,50.0
81667,32644,1073,1,199.99,199.99
81668,32645,1073,1,199.99,199.99
81669,32646,365,5,299.95,59.99
81670,32646,957,1,299.98,299.98
81671,32646,365,2,119.98,59.99
81672,32646,502,2,100.0,50.0
81673,32646,1004,1,399.98,399.98
81674,32647,403,1,129.99,129.99
81675,32647,502,3,150.0,50.0
81676,32647,403,1,129.99,129.99
81677,32647,1004,1,399.98,399.98
81678,32647,191,3,299.97,99.99
81679,32648,403,1,129.99,129.99
81680,32648,365,3,179.97,59.99
81681,32648,1073,1,199.99,199.99
81682,32648,365,3,179.97,59.99
81683,32649,502,3,150.0,50.0
81684,32649,191,1,99.99,99.99
81685,32649,403,1,129.99,129.99
81686,32649,1004,1,399.98,399.98
81687,32650,1004,1,399.98,399.98
81688,32650,1004,1,399.98,399.98
81689,32651,627,3,119.97,39.99
81690,32651,502,2,100.0,50.0
81691,32652,1073,1,199.99,199.99
81692,32652,1014,3,149.94,49.98
81693,32652,403,1,129.99,129.99
81694,32652,502,5,250.0,50.0
81695,32653,365,1,59.99,59.99
81696,32653,365,2,119.98,59.99
81697,32654,1073,1,199.99,199.99
81698,32654,1073,1,199.99,199.99
81699,32654,957,1,299.98,299.98
81700,32655,957,1,299.98,299.98
81701,32655,1014,1,49.98,49.98
81702,32656,191,2,199.98,99.99
81703,32656,365,2,119.98,59.99
81704,32657,703,1,19.99,19.99
81705,32661,728,3,195.0,65.0
81706,32661,1014,1,49.98,49.98
81707,32661,403,1,129.99,129.99
81708,32661,1004,1,399.98,399.98
81709,32661,403,1,129.99,129.99
81710,32662,1014,5,249.9,49.98
81711,32662,1004,1,399.98,399.98
81712,32662,627,2,79.98,39.99
81713,32663,1004,1,399.98,399.98
81714,32664,191,2,199.98,99.99
81715,32664,1073,1,199.99,199.99
81716,32664,957,1,299.98,299.98
81717,32664,502,5,250.0,50.0
81718,32664,403,1,129.99,129.99
81719,32665,502,3,150.0,50.0
81720,32666,403,1,129.99,129.99
81721,32666,1004,1,399.98,399.98
81722,32666,778,3,74.97,24.99
81723,32667,1073,1,199.99,199.99
81724,32668,191,1,99.99,99.99
81725,32668,403,1,129.99,129.99
81726,32669,1073,1,199.99,199.99
81727,32669,191,2,199.98,99.99
81728,32669,191,5,499.95,99.99
81729,32670,502,2,100.0,50.0
81730,32670,1004,1,399.98,399.98
81731,32671,1004,1,399.98,399.98
81732,32671,191,3,299.97,99.99
81733,32671,502,3,150.0,50.0
81734,32671,1073,1,199.99,199.99
81735,32671,957,1,299.98,299.98
81736,32673,502,1,50.0,50.0
81737,32673,365,4,239.96,59.99
81738,32673,44,1,59.99,59.99
81739,32674,191,3,299.97,99.99
81740,32674,403,1,129.99,129.99
81741,32674,502,3,150.0,50.0
81742,32674,502,2,100.0,50.0
81743,32674,365,3,179.97,59.99
81744,32675,191,4,399.96,99.99
81745,32675,403,1,129.99,129.99
81746,32675,191,4,399.96,99.99
81747,32675,1004,1,399.98,399.98
81748,32675,1004,1,399.98,399.98
81749,32676,365,1,59.99,59.99
81750,32676,627,4,159.96,39.99
81751,32676,191,3,299.97,99.99
81752,32676,1073,1,199.99,199.99
81753,32677,191,2,199.98,99.99
81754,32677,1014,3,149.94,49.98
81755,32678,1014,4,199.92,49.98
81756,32678,792,2,29.98,14.99
81757,32679,365,3,179.97,59.99
81758,32679,502,1,50.0,50.0
81759,32679,191,3,299.97,99.99
81760,32679,1014,5,249.9,49.98
81761,32680,191,4,399.96,99.99
81762,32680,502,1,50.0,50.0
81763,32680,403,1,129.99,129.99
81764,32681,365,3,179.97,59.99
81765,32681,828,4,127.96,31.99
81766,32681,906,1,24.99,24.99
81767,32681,502,4,200.0,50.0
81768,32682,835,2,63.98,31.99
81769,32682,627,3,119.97,39.99
81770,32682,403,1,129.99,129.99
81771,32682,403,1,129.99,129.99
81772,32683,403,1,129.99,129.99
81773,32684,1004,1,399.98,399.98
81774,32684,1014,5,249.9,49.98
81775,32684,365,4,239.96,59.99
81776,32684,191,2,199.98,99.99
81777,32684,403,1,129.99,129.99
81778,32685,1073,1,199.99,199.99
81779,32686,1014,3,149.94,49.98
81780,32688,502,1,50.0,50.0
81781,32688,1004,1,399.98,399.98
81782,32689,403,1,129.99,129.99
81783,32689,273,2,55.98,27.99
81784,32689,502,3,150.0,50.0
81785,32689,957,1,299.98,299.98
81786,32689,1014,3,149.94,49.98
81787,32690,502,4,200.0,50.0
81788,32690,191,1,99.99,99.99
81789,32690,957,1,299.98,299.98
81790,32691,365,2,119.98,59.99
81791,32691,403,1,129.99,129.99
81792,32691,1004,1,399.98,399.98
81793,32691,1014,3,149.94,49.98
81794,32691,1014,1,49.98,49.98
81795,32692,1004,1,399.98,399.98
81796,32693,502,4,200.0,50.0
81797,32693,1014,4,199.92,49.98
81798,32693,775,1,9.99,9.99
81799,32693,502,3,150.0,50.0
81800,32694,502,1,50.0,50.0
81801,32694,403,1,129.99,129.99
81802,32694,1073,1,199.99,199.99
81803,32695,1004,1,399.98,399.98
81804,32695,191,2,199.98,99.99
81805,32697,365,3,179.97,59.99
81806,32697,1073,1,199.99,199.99
81807,32698,1004,1,399.98,399.98
81808,32698,403,1,129.99,129.99
81809,32698,502,5,250.0,50.0
81810,32698,249,5,274.85,54.97
81811,32700,1004,1,399.98,399.98
81812,32700,191,4,399.96,99.99
81813,32700,403,1,129.99,129.99
81814,32701,1004,1,399.98,399.98
81815,32701,365,5,299.95,59.99
81816,32701,567,2,50.0,25.0
81817,32703,977,4,119.96,29.99
81818,32704,502,4,200.0,50.0
81819,32704,957,1,299.98,299.98
81820,32705,957,1,299.98,299.98
81821,32705,1014,4,199.92,49.98
81822,32705,917,2,43.98,21.99
81823,32706,403,1,129.99,129.99
81824,32707,191,4,399.96,99.99
81825,32707,1014,5,249.9,49.98
81826,32707,191,4,399.96,99.99
81827,32707,403,1,129.99,129.99
81828,32708,917,2,43.98,21.99
81829,32708,957,1,299.98,299.98
81830,32708,1004,1,399.98,399.98
81831,32708,502,2,100.0,50.0
81832,32709,728,5,325.0,65.0
81833,32709,403,1,129.99,129.99
81834,32710,627,5,199.95,39.99
81835,32710,957,1,299.98,299.98
81836,32710,403,1,129.99,129.99
81837,32710,1004,1,399.98,399.98
81838,32711,502,5,250.0,50.0
81839,32711,1014,2,99.96,49.98
81840,32711,191,2,199.98,99.99
81841,32712,502,4,200.0,50.0
81842,32712,365,4,239.96,59.99
81843,32712,1004,1,399.98,399.98
81844,32713,1004,1,399.98,399.98
81845,32713,1004,1,399.98,399.98
81846,32714,1073,1,199.99,199.99
81847,32714,1014,4,199.92,49.98
81848,32715,1004,1,399.98,399.98
81849,32716,365,5,299.95,59.99
81850,32716,403,1,129.99,129.99
81851,32716,403,1,129.99,129.99
81852,32718,1014,4,199.92,49.98
81853,32719,403,1,129.99,129.99
81854,32719,1014,4,199.92,49.98
81855,32720,502,3,150.0,50.0
81856,32721,1073,1,199.99,199.99
81857,32724,403,1,129.99,129.99
81858,32724,1014,1,49.98,49.98
81859,32724,1004,1,399.98,399.98
81860,32724,567,4,100.0,25.0
81861,32726,365,4,239.96,59.99
81862,32726,627,2,79.98,39.99
81863,32728,502,4,200.0,50.0
81864,32728,403,1,129.99,129.99
81865,32729,957,1,299.98,299.98
81866,32729,1073,1,199.99,199.99
81867,32731,1014,2,99.96,49.98
81868,32731,502,4,200.0,50.0
81869,32731,276,2,63.98,31.99
81870,32732,627,1,39.99,39.99
81871,32732,365,3,179.97,59.99
81872,32732,403,1,129.99,129.99
81873,32733,627,5,199.95,39.99
81874,32733,1073,1,199.99,199.99
81875,32734,957,1,299.98,299.98
81876,32734,1014,1,49.98,49.98
81877,32735,502,3,150.0,50.0
81878,32735,403,1,129.99,129.99
81879,32736,905,5,124.95,24.99
81880,32736,502,3,150.0,50.0
81881,32736,502,3,150.0,50.0
81882,32736,403,1,129.99,129.99
81883,32736,191,3,299.97,99.99
81884,32737,1004,1,399.98,399.98
81885,32737,1073,1,199.99,199.99
81886,32740,365,3,179.97,59.99
81887,32740,403,1,129.99,129.99
81888,32742,1014,2,99.96,49.98
81889,32742,1004,1,399.98,399.98
81890,32742,957,1,299.98,299.98
81891,32743,897,2,49.98,24.99
81892,32743,1073,1,199.99,199.99
81893,32743,1073,1,199.99,199.99
81894,32743,191,2,199.98,99.99
81895,32743,191,4,399.96,99.99
81896,32744,502,1,50.0,50.0
81897,32744,1014,3,149.94,49.98
81898,32744,403,1,129.99,129.99
81899,32744,1073,1,199.99,199.99
81900,32744,502,1,50.0,50.0
81901,32745,365,5,299.95,59.99
81902,32745,957,1,299.98,299.98
81903,32746,1004,1,399.98,399.98
81904,32746,924,1,15.99,15.99
81905,32747,1014,4,199.92,49.98
81906,32747,403,1,129.99,129.99
81907,32747,1014,5,249.9,49.98
81908,32747,957,1,299.98,299.98
81909,32747,1014,1,49.98,49.98
81910,32748,1014,2,99.96,49.98
81911,32748,365,4,239.96,59.99
81912,32749,191,5,499.95,99.99
81913,32749,1073,1,199.99,199.99
81914,32749,627,3,119.97,39.99
81915,32749,502,1,50.0,50.0
81916,32751,502,4,200.0,50.0
81917,32751,905,4,99.96,24.99
81918,32752,1014,2,99.96,49.98
81919,32752,502,3,150.0,50.0
81920,32752,1004,1,399.98,399.98
81921,32752,403,1,129.99,129.99
81922,32752,403,1,129.99,129.99
81923,32753,403,1,129.99,129.99
81924,32753,191,5,499.95,99.99
