order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
53560,21415,191,1,99.99,99.99
53561,21416,191,1,99.99,99.99
53562,21416,1004,1,399.98,399.98
53563,21416,627,4,159.96,39.99
53564,21416,1073,1,199.99,199.99
53565,21417,627,4,159.96,39.99
53566,21417,1014,4,199.92,49.98
53567,21417,403,1,129.99,129.99
53568,21417,1073,1,199.99,199.99
53569,21417,191,3,299.97,99.99
53570,21419,502,5,250.0,50.0
53571,21419,1014,1,49.98,49.98
53572,21419,957,1,299.98,299.98
53573,21419,365,1,59.99,59.99
53574,21419,403,1,129.99,129.99
53575,21420,1004,1,399.98,399.98
53576,21420,1004,1,399.98,399.98
53577,21420,957,1,299.98,299.98
53578,21420,191,1,99.99,99.99
53579,21421,191,4,399.96,99.99
53580,21421,403,1,129.99,129.99
53581,21421,1014,4,199.92,49.98
53582,21421,1014,5,249.9,49.98
53583,21422,1004,1,399.98,399.98
53584,21422,1004,1,399.98,399.98
53585,21422,957,1,299.98,299.98
53586,21422,821,2,103.98,51.99
53587,21423,957,1,299.98,299.98
53588,21423,627,1,39.99,39.99
53589,21423,1004,1,399.98,399.98
53590,21423,502,1,50.0,50.0
53591,21423,1073,1,199.99,199.99
53592,21424,502,4,200.0,50.0
53593,21424,885,2,49.98,24.99
53594,21424,1004,1,399.98,399.98
53595,21424,37,2,69.98,34.99
53596,21425,627,2,79.98,39.99
53597,21425,642,3,90.0,30.0
53598,21425,403,1,129.99,129.99
53599,21426,1004,1,399.98,399.98
53600,21426,957,1,299.98,299.98
53601,21426,1004,1,399.98,399.98
53602,21427,235,3,104.97,34.99
53603,21427,1004,1,399.98,399.98
53604,21427,1073,1,199.99,199.99
53605,21428,365,2,119.98,59.99
53606,21428,365,2,119.98,59.99
53607,21428,403,1,129.99,129.99
53608,21428,627,1,39.99,39.99
53609,21428,627,4,159.96,39.99
53610,21429,771,5,199.95,39.99
53611,21430,365,4,239.96,59.99
53612,21430,502,5,250.0,50.0
53613,21430,502,4,200.0,50.0
53614,21430,1073,1,199.99,199.99
53615,21432,627,4,159.96,39.99
53616,21432,365,5,299.95,59.99
53617,21433,1073,1,199.99,199.99
53618,21433,1004,1,399.98,399.98
53619,21433,572,4,159.96,39.99
53620,21433,403,1,129.99,129.99
53621,21434,797,3,53.97,17.99
53622,21434,1004,1,399.98,399.98
53623,21434,1004,1,399.98,399.98
53624,21434,905,1,24.99,24.99
53625,21434,365,4,239.96,59.99
53626,21435,1004,1,399.98,399.98
53627,21435,957,1,299.98,299.98
53628,21435,365,3,179.97,59.99
53629,21436,957,1,299.98,299.98
53630,21437,403,1,129.99,129.99
53631,21437,191,3,299.97,99.99
53632,21438,502,3,150.0,50.0
53633,21438,403,1,129.99,129.99
53634,21439,502,3,150.0,50.0
53635,21439,249,2,109.94,54.97
53636,21440,502,3,150.0,50.0
53637,21440,502,1,50.0,50.0
53638,21440,365,5,299.95,59.99
53639,21440,403,1,129.99,129.99
53640,21440,403,1,129.99,129.99
53641,21443,365,1,59.99,59.99
53642,21443,403,1,129.99,129.99
53643,21444,1004,1,399.98,399.98
53644,21445,502,2,100.0,50.0
53645,21445,627,5,199.95,39.99
53646,21445,1014,5,249.9,49.98
53647,21445,1014,5,249.9,49.98
53648,21446,1004,1,399.98,399.98
53649,21446,365,2,119.98,59.99
53650,21446,502,5,250.0,50.0
53651,21448,957,1,299.98,299.98
53652,21448,567,1,25.0,25.0
53653,21449,235,1,34.99,34.99
53654,21449,403,1,129.99,129.99
53655,21449,627,4,159.96,39.99
53656,21449,365,1,59.99,59.99
53657,21450,957,1,299.98,299.98
53658,21450,1073,1,199.99,199.99
53659,21451,365,4,239.96,59.99
53660,21451,1004,1,399.98,399.98
53661,21452,627,1,39.99,39.99
53662,21452,825,3,95.97,31.99
53663,21452,191,1,99.99,99.99
53664,21452,365,1,59.99,59.99
53665,21452,403,1,129.99,129.99
53666,21454,957,1,299.98,299.98
53667,21454,1014,1,49.98,49.98
53668,21455,1073,1,199.99,199.99
53669,21455,627,5,199.95,39.99
53670,21456,957,1,299.98,299.98
53671,21457,627,3,119.97,39.99
53672,21457,627,2,79.98,39.99
53673,21458,897,3,74.97,24.99
53674,21459,1014,5,249.9,49.98
53675,21459,403,1,129.99,129.99
53676,21459,627,5,199.95,39.99
53677,21460,627,2,79.98,39.99
53678,21460,957,1,299.98,299.98
53679,21460,502,5,250.0,50.0
53680,21460,276,3,95.97,31.99
53681,21461,365,5,299.95,59.99
53682,21461,365,5,299.95,59.99
53683,21461,627,1,39.99,39.99
53684,21462,642,1,30.0,30.0
53685,21462,502,4,200.0,50.0
53686,21462,957,1,299.98,299.98
53687,21462,835,3,95.97,31.99
53688,21463,365,1,59.99,59.99
53689,21463,1014,2,99.96,49.98
53690,21464,365,4,239.96,59.99
53691,21464,1004,1,399.98,399.98
53692,21467,502,2,100.0,50.0
53693,21467,1014,1,49.98,49.98
53694,21467,502,4,200.0,50.0
53695,21467,1014,1,49.98,49.98
53696,21468,403,1,129.99,129.99
53697,21469,403,1,129.99,129.99
53698,21469,627,4,159.96,39.99
53699,21469,627,3,119.97,39.99
53700,21469,822,5,239.95,47.99
53701,21469,1073,1,199.99,199.99
53702,21470,957,1,299.98,299.98
53703,21470,627,1,39.99,39.99
53704,21470,1004,1,399.98,399.98
53705,21470,403,1,129.99,129.99
53706,21471,365,2,119.98,59.99
53707,21472,1014,2,99.96,49.98
53708,21474,365,4,239.96,59.99
53709,21474,191,1,99.99,99.99
53710,21474,191,3,299.97,99.99
53711,21474,276,4,127.96,31.99
53712,21475,627,4,159.96,39.99
53713,21475,135,2,44.0,22.0
53714,21475,627,3,119.97,39.99
53715,21477,191,3,299.97,99.99
53716,21479,403,1,129.99,129.99
53717,21481,1073,1,199.99,199.99
53718,21481,191,5,499.95,99.99
53719,21481,403,1,129.99,129.99
53720,21482,365,5,299.95,59.99
53721,21482,627,3,119.97,39.99
53722,21482,191,1,99.99,99.99
53723,21484,502,2,100.0,50.0
53724,21485,627,1,39.99,39.99
53725,21485,403,1,129.99,129.99
53726,21485,957,1,299.98,299.98
53727,21485,365,3,179.97,59.99
53728,21485,502,2,100.0,50.0
53729,21486,1073,1,199.99,199.99
53730,21486,365,1,59.99,59.99
53731,21486,502,5,250.0,50.0
53732,21487,403,1,129.99,129.99
53733,21487,191,4,399.96,99.99
53734,21487,403,1,129.99,129.99
53735,21489,191,4,399.96,99.99
53736,21492,818,5,239.95,47.99
53737,21493,403,1,129.99,129.99
53738,21493,403,1,129.99,129.99
53739,21493,365,3,179.97,59.99
53740,21493,365,2,119.98,59.99
53741,21493,365,2,119.98,59.99
53742,21494,365,1,59.99,59.99
53743,21494,627,1,39.99,39.99
53744,21494,365,5,299.95,59.99
53745,21494,627,5,199.95,39.99
53746,21496,957,1,299.98,299.98
53747,21497,403,1,129.99,129.99
53748,21499,1014,3,149.94,49.98
53749,21499,1014,3,149.94,49.98
53750,21499,1014,4,199.92,49.98
53751,21500,1014,5,249.9,49.98
53752,21501,502,1,50.0,50.0
53753,21504,403,1,129.99,129.99
53754,21504,191,2,199.98,99.99
53755,21504,502,5,250.0,50.0
53756,21505,1014,5,249.9,49.98
53757,21505,1004,1,399.98,399.98
53758,21505,1014,4,199.92,49.98
53759,21505,957,1,299.98,299.98
53760,21506,365,4,239.96,59.99
53761,21506,1014,1,49.98,49.98
53762,21507,365,5,299.95,59.99
53763,21507,502,1,50.0,50.0
53764,21507,403,1,129.99,129.99
53765,21507,403,1,129.99,129.99
53766,21509,365,4,239.96,59.99
53767,21509,403,1,129.99,129.99
53768,21509,1014,2,99.96,49.98
53769,21509,1014,3,149.94,49.98
53770,21510,403,1,129.99,129.99
53771,21511,1014,4,199.92,49.98
53772,21512,1014,3,149.94,49.98
53773,21512,403,1,129.99,129.99
53774,21512,502,3,150.0,50.0
53775,21512,1004,1,399.98,399.98
53776,21512,365,5,299.95,59.99
53777,21513,365,4,239.96,59.99
53778,21513,957,1,299.98,299.98
53779,21513,1004,1,399.98,399.98
53780,21513,1004,1,399.98,399.98
53781,21514,403,1,129.99,129.99
53782,21514,365,1,59.99,59.99
53783,21514,276,1,31.99,31.99
53784,21514,1014,2,99.96,49.98
53785,21514,627,3,119.97,39.99
53786,21515,403,1,129.99,129.99
53787,21515,627,3,119.97,39.99
53788,21515,502,5,250.0,50.0
53789,21516,1073,1,199.99,199.99
53790,21517,1073,1,199.99,199.99
53791,21517,1014,5,249.9,49.98
53792,21518,365,3,179.97,59.99
53793,21518,957,1,299.98,299.98
53794,21518,191,1,99.99,99.99
53795,21518,403,1,129.99,129.99
53796,21518,276,4,127.96,31.99
53797,21520,977,2,59.98,29.99
53798,21520,1014,5,249.9,49.98
53799,21521,502,5,250.0,50.0
53800,21521,502,5,250.0,50.0
53801,21521,1073,1,199.99,199.99
53802,21521,191,1,99.99,99.99
53803,21521,627,2,79.98,39.99
53804,21522,564,4,120.0,30.0
53805,21522,403,1,129.99,129.99
53806,21522,502,3,150.0,50.0
53807,21522,365,3,179.97,59.99
53808,21522,403,1,129.99,129.99
53809,21523,365,3,179.97,59.99
53810,21523,1073,1,199.99,199.99
53811,21523,191,5,499.95,99.99
53812,21523,502,2,100.0,50.0
53813,21524,1073,1,199.99,199.99
53814,21524,957,1,299.98,299.98
53815,21524,957,1,299.98,299.98
53816,21524,1004,1,399.98,399.98
53817,21525,810,1,19.99,19.99
53818,21525,1073,1,199.99,199.99
53819,21525,885,5,124.95,24.99
53820,21525,1004,1,399.98,399.98
53821,21526,502,4,200.0,50.0
53822,21526,1014,4,199.92,49.98
53823,21526,1073,1,199.99,199.99
53824,21528,977,3,89.97,29.99
53825,21528,403,1,129.99,129.99
53826,21528,627,5,199.95,39.99
53827,21528,627,2,79.98,39.99
53828,21529,403,1,129.99,129.99
53829,21529,502,3,150.0,50.0
53830,21530,403,1,129.99,129.99
53831,21530,1004,1,399.98,399.98
53832,21531,278,1,44.99,44.99
53833,21532,365,3,179.97,59.99
53834,21532,1014,4,199.92,49.98
53835,21533,627,3,119.97,39.99
53836,21533,403,1,129.99,129.99
53837,21534,957,1,299.98,299.98
53838,21534,627,4,159.96,39.99
53839,21534,1004,1,399.98,399.98
53840,21536,627,1,39.99,39.99
53841,21536,1014,2,99.96,49.98
53842,21537,502,2,100.0,50.0
53843,21537,365,2,119.98,59.99
53844,21537,403,1,129.99,129.99
53845,21538,365,1,59.99,59.99
53846,21538,627,1,39.99,39.99
53847,21538,957,1,299.98,299.98
53848,21539,365,4,239.96,59.99
53849,21539,1004,1,399.98,399.98
53850,21539,1073,1,199.99,199.99
53851,21539,1004,1,399.98,399.98
53852,21541,191,5,499.95,99.99
53853,21541,365,3,179.97,59.99
53854,21541,403,1,129.99,129.99
53855,21541,191,5,499.95,99.99
53856,21541,502,4,200.0,50.0
53857,21542,365,4,239.96,59.99
53858,21542,957,1,299.98,299.98
53859,21542,1004,1,399.98,399.98
53860,21542,502,5,250.0,50.0
53861,21543,792,1,14.99,14.99
53862,21545,365,5,299.95,59.99
53863,21545,403,1,129.99,129.99
53864,21546,365,3,179.97,59.99
53865,21546,1014,1,49.98,49.98
53866,21547,365,1,59.99,59.99
53867,21547,502,2,100.0,50.0
53868,21548,403,1,129.99,129.99
53869,21548,116,4,179.96,44.99
53870,21548,191,1,99.99,99.99
53871,21549,365,1,59.99,59.99
53872,21549,1014,4,199.92,49.98
53873,21549,403,1,129.99,129.99
53874,21549,403,1,129.99,129.99
53875,21550,1073,1,199.99,199.99
53876,21550,403,1,129.99,129.99
53877,21550,365,3,179.97,59.99
53878,21550,502,2,100.0,50.0
53879,21551,403,1,129.99,129.99
53880,21552,1073,1,199.99,199.99
53881,21552,365,3,179.97,59.99
53882,21552,957,1,299.98,299.98
53883,21552,1014,1,49.98,49.98
53884,21553,365,1,59.99,59.99
53885,21554,822,3,143.97,47.99
53886,21556,502,1,50.0,50.0
53887,21556,1014,3,149.94,49.98
53888,21556,642,5,150.0,30.0
53889,21557,365,2,119.98,59.99
53890,21557,276,1,31.99,31.99
53891,21557,502,2,100.0,50.0
53892,21557,778,1,24.99,24.99
53893,21557,365,4,239.96,59.99
53894,21558,1004,1,399.98,399.98
53895,21558,365,5,299.95,59.99
53896,21558,1014,2,99.96,49.98
53897,21559,1073,1,199.99,199.99
53898,21559,502,2,100.0,50.0
53899,21559,957,1,299.98,299.98
53900,21560,1073,1,199.99,199.99
53901,21560,403,1,129.99,129.99
53902,21561,191,4,399.96,99.99
53903,21561,365,5,299.95,59.99
53904,21562,502,1,50.0,50.0
53905,21562,823,3,155.97,51.99
53906,21562,957,1,299.98,299.98
53907,21562,1004,1,399.98,399.98
53908,21562,365,2,119.98,59.99
53909,21563,365,5,299.95,59.99
53910,21564,957,1,299.98,299.98
53911,21564,957,1,299.98,299.98
53912,21564,365,1,59.99,59.99
53913,21564,1014,3,149.94,49.98
53914,21564,403,1,129.99,129.99
53915,21566,403,1,129.99,129.99
53916,21567,1014,2,99.96,49.98
53917,21567,1014,2,99.96,49.98
53918,21567,1004,1,399.98,399.98
53919,21568,502,3,150.0,50.0
53920,21568,1014,4,199.92,49.98
53921,21568,1004,1,399.98,399.98
53922,21568,1073,1,199.99,199.99
53923,21568,1014,3,149.94,49.98
53924,21569,1004,1,399.98,399.98
53925,21569,403,1,129.99,129.99
53926,21569,1004,1,399.98,399.98
53927,21569,365,3,179.97,59.99
53928,21570,627,2,79.98,39.99
53929,21570,627,1,39.99,39.99
53930,21570,957,1,299.98,299.98
53931,21570,1014,3,149.94,49.98
53932,21570,365,1,59.99,59.99
53933,21571,1004,1,399.98,399.98
53934,21571,1004,1,399.98,399.98
53935,21571,1014,5,249.9,49.98
53936,21571,1014,5,249.9,49.98
53937,21572,502,2,100.0,50.0
53938,21572,886,1,24.99,24.99
53939,21574,1004,1,399.98,399.98
53940,21574,1014,5,249.9,49.98
53941,21575,1073,1,199.99,199.99
53942,21575,403,1,129.99,129.99
53943,21575,1004,1,399.98,399.98
53944,21575,403,1,129.99,129.99
53945,21576,1014,2,99.96,49.98
53946,21576,957,1,299.98,299.98
53947,21577,1073,1,199.99,199.99
53948,21577,627,3,119.97,39.99
53949,21577,502,3,150.0,50.0
53950,21577,823,1,51.99,51.99
53951,21577,502,1,50.0,50.0
53952,21579,191,2,199.98,99.99
53953,21579,1073,1,199.99,199.99
53954,21579,957,1,299.98,299.98
53955,21579,502,2,100.0,50.0
53956,21581,627,2,79.98,39.99
53957,21581,502,5,250.0,50.0
53958,21582,502,4,200.0,50.0
53959,21582,957,1,299.98,299.98
53960,21583,403,1,129.99,129.99
53961,21583,365,2,119.98,59.99
53962,21584,403,1,129.99,129.99
53963,21584,403,1,129.99,129.99
53964,21584,1073,1,199.99,199.99
53965,21585,191,1,99.99,99.99
53966,21585,1073,1,199.99,199.99
53967,21585,365,4,239.96,59.99
53968,21585,365,1,59.99,59.99
53969,21586,1073,1,199.99,199.99
53970,21586,1073,1,199.99,199.99
53971,21586,1004,1,399.98,399.98
53972,21587,502,5,250.0,50.0
53973,21587,627,1,39.99,39.99
53974,21587,365,3,179.97,59.99
53975,21589,1014,5,249.9,49.98
53976,21589,502,3,150.0,50.0
53977,21589,957,1,299.98,299.98
53978,21589,365,2,119.98,59.99
53979,21589,365,5,299.95,59.99
53980,21591,365,4,239.96,59.99
53981,21591,365,2,119.98,59.99
53982,21591,1014,2,99.96,49.98
53983,21592,627,5,199.95,39.99
53984,21592,957,1,299.98,299.98
53985,21592,403,1,129.99,129.99
53986,21592,403,1,129.99,129.99
53987,21592,1073,1,199.99,199.99
53988,21593,1014,5,249.9,49.98
53989,21593,1073,1,199.99,199.99
53990,21593,502,4,200.0,50.0
53991,21593,1073,1,199.99,199.99
53992,21593,957,1,299.98,299.98
53993,21596,1004,1,399.98,399.98
53994,21597,627,1,39.99,39.99
53995,21597,502,2,100.0,50.0
53996,21597,502,1,50.0,50.0
53997,21597,1004,1,399.98,399.98
53998,21599,1014,1,49.98,49.98
53999,21599,1014,4,199.92,49.98
54000,21599,365,1,59.99,59.99
54001,21599,365,4,239.96,59.99
54002,21600,249,3,164.91,54.97
54003,21600,1014,3,149.94,49.98
54004,21601,821,3,155.97,51.99
54005,21601,365,5,299.95,59.99
54006,21601,627,5,199.95,39.99
54007,21602,403,1,129.99,129.99
54008,21603,191,5,499.95,99.99
54009,21603,810,5,99.95,19.99
54010,21603,502,3,150.0,50.0
54011,21603,191,4,399.96,99.99
54012,21603,365,1,59.99,59.99
54013,21604,957,1,299.98,299.98
54014,21604,1073,1,199.99,199.99
54015,21604,191,5,499.95,99.99
54016,21604,37,2,69.98,34.99
54017,21605,778,4,99.96,24.99
54018,21606,1014,5,249.9,49.98
54019,21606,1014,2,99.96,49.98
54020,21606,1004,1,399.98,399.98
54021,21606,957,1,299.98,299.98
54022,21606,365,2,119.98,59.99
54023,21607,403,1,129.99,129.99
54024,21607,403,1,129.99,129.99
54025,21607,627,4,159.96,39.99
54026,21607,1004,1,399.98,399.98
54027,21607,1004,1,399.98,399.98
54028,21608,1014,3,149.94,49.98
54029,21609,276,1,31.99,31.99
54030,21609,365,3,179.97,59.99
54031,21609,1004,1,399.98,399.98
54032,21609,886,4,99.96,24.99
54033,21609,835,2,63.98,31.99
54034,21611,134,2,50.0,25.0
54035,21611,804,5,99.95,19.99
54036,21611,365,5,299.95,59.99
54037,21611,627,1,39.99,39.99
54038,21613,365,4,239.96,59.99
54039,21613,191,1,99.99,99.99
54040,21613,191,4,399.96,99.99
54041,21613,1014,3,149.94,49.98
54042,21613,1073,1,199.99,199.99
54043,21614,627,4,159.96,39.99
54044,21614,403,1,129.99,129.99
54045,21614,502,1,50.0,50.0
54046,21614,957,1,299.98,299.98
54047,21615,403,1,129.99,129.99
54048,21616,403,1,129.99,129.99
54049,21616,365,5,299.95,59.99
54050,21617,1004,1,399.98,399.98
54051,21617,957,1,299.98,299.98
54052,21617,627,4,159.96,39.99
54053,21617,1073,1,199.99,199.99
54054,21617,897,1,24.99,24.99
54055,21618,365,5,299.95,59.99
54056,21618,1014,1,49.98,49.98
54057,21619,1014,4,199.92,49.98
54058,21619,1073,1,199.99,199.99
54059,21619,977,1,29.99,29.99
54060,21619,1014,1,49.98,49.98
54061,21620,1073,1,199.99,199.99
54062,21620,1014,5,249.9,49.98
54063,21621,1014,2,99.96,49.98
54064,21621,1073,1,199.99,199.99
54065,21621,502,2,100.0,50.0
54066,21621,502,3,150.0,50.0
54067,21622,957,1,299.98,299.98
54068,21622,403,1,129.99,129.99
54069,21622,1014,5,249.9,49.98
54070,21622,1014,2,99.96,49.98
54071,21623,365,5,299.95,59.99
54072,21623,627,4,159.96,39.99
54073,21623,365,4,239.96,59.99
54074,21624,273,5,139.95,27.99
54075,21624,365,5,299.95,59.99
54076,21625,1014,4,199.92,49.98
54077,21625,1073,1,199.99,199.99
54078,21625,403,1,129.99,129.99
54079,21625,1004,1,399.98,399.98
54080,21626,191,1,99.99,99.99
54081,21627,191,3,299.97,99.99
54082,21627,502,3,150.0,50.0
54083,21627,1073,1,199.99,199.99
54084,21627,1014,5,249.9,49.98
54085,21627,403,1,129.99,129.99
54086,21628,191,1,99.99,99.99
54087,21628,886,5,124.95,24.99
54088,21629,1073,1,199.99,199.99
54089,21630,1014,2,99.96,49.98
54090,21632,191,2,199.98,99.99
54091,21632,365,3,179.97,59.99
54092,21632,403,1,129.99,129.99
54093,21632,403,1,129.99,129.99
54094,21632,1004,1,399.98,399.98
54095,21633,191,1,99.99,99.99
54096,21634,1073,1,199.99,199.99
54097,21634,191,2,199.98,99.99
54098,21635,1004,1,399.98,399.98
54099,21635,191,1,99.99,99.99
54100,21635,403,1,129.99,129.99
54101,21635,365,2,119.98,59.99
54102,21635,627,1,39.99,39.99
54103,21636,403,1,129.99,129.99
54104,21636,365,4,239.96,59.99
54105,21637,191,4,399.96,99.99
54106,21637,403,1,129.99,129.99
54107,21637,1004,1,399.98,399.98
54108,21637,1014,1,49.98,49.98
54109,21639,1014,1,49.98,49.98
54110,21640,365,3,179.97,59.99
54111,21641,403,1,129.99,129.99
54112,21641,502,3,150.0,50.0
54113,21641,1014,3,149.94,49.98
54114,21641,886,5,124.95,24.99
54115,21643,957,1,299.98,299.98
54116,21644,1073,1,199.99,199.99
54117,21644,957,1,299.98,299.98
54118,21645,1073,1,199.99,199.99
54119,21647,502,3,150.0,50.0
54120,21647,403,1,129.99,129.99
54121,21647,1014,3,149.94,49.98
54122,21648,1014,4,199.92,49.98
54123,21648,502,4,200.0,50.0
54124,21648,1073,1,199.99,199.99
54125,21648,797,4,71.96,17.99
54126,21649,403,1,129.99,129.99
54127,21649,502,4,200.0,50.0
54128,21649,957,1,299.98,299.98
54129,21649,957,1,299.98,299.98
54130,21649,365,4,239.96,59.99
54131,21650,365,2,119.98,59.99
54132,21651,957,1,299.98,299.98
54133,21652,703,1,19.99,19.99
54134,21652,403,1,129.99,129.99
54135,21652,627,2,79.98,39.99
54136,21653,191,1,99.99,99.99
54137,21653,1014,3,149.94,49.98
54138,21653,502,4,200.0,50.0
54139,21653,403,1,129.99,129.99
54140,21653,627,1,39.99,39.99
54141,21654,1014,1,49.98,49.98
54142,21654,1014,3,149.94,49.98
54143,21654,403,1,129.99,129.99
54144,21655,627,2,79.98,39.99
54145,21655,502,1,50.0,50.0
54146,21656,627,1,39.99,39.99
54147,21656,1014,4,199.92,49.98
54148,21656,365,1,59.99,59.99
54149,21656,1014,4,199.92,49.98
54150,21656,957,1,299.98,299.98
54151,21657,502,2,100.0,50.0
54152,21657,886,4,99.96,24.99
54153,21658,403,1,129.99,129.99
54154,21658,1073,1,199.99,199.99
54155,21659,1073,1,199.99,199.99
54156,21659,365,4,239.96,59.99
54157,21659,191,5,499.95,99.99
54158,21659,627,2,79.98,39.99
54159,21660,191,5,499.95,99.99
54160,21660,1004,1,399.98,399.98
54161,21660,365,4,239.96,59.99
54162,21662,191,1,99.99,99.99
54163,21662,403,1,129.99,129.99
54164,21662,565,5,350.0,70.0
54165,21662,134,4,100.0,25.0
54166,21663,365,3,179.97,59.99
54167,21663,957,1,299.98,299.98
54168,21663,502,5,250.0,50.0
54169,21663,1014,5,249.9,49.98
54170,21664,885,2,49.98,24.99
54171,21664,403,1,129.99,129.99
54172,21664,135,4,88.0,22.0
54173,21664,1014,3,149.94,49.98
54174,21665,1014,1,49.98,49.98
54175,21665,191,1,99.99,99.99
54176,21665,191,3,299.97,99.99
54177,21666,502,1,50.0,50.0
54178,21666,403,1,129.99,129.99
54179,21666,564,4,120.0,30.0
54180,21666,191,4,399.96,99.99
54181,21666,365,2,119.98,59.99
54182,21667,403,1,129.99,129.99
54183,21667,957,1,299.98,299.98
54184,21667,403,1,129.99,129.99
54185,21667,191,1,99.99,99.99
54186,21667,502,3,150.0,50.0
54187,21668,403,1,129.99,129.99
54188,21668,1073,1,199.99,199.99
54189,21668,403,1,129.99,129.99
54190,21668,365,2,119.98,59.99
54191,21668,403,1,129.99,129.99
54192,21669,403,1,129.99,129.99
54193,21669,627,5,199.95,39.99
54194,21669,1014,2,99.96,49.98
54195,21669,403,1,129.99,129.99
54196,21669,191,2,199.98,99.99
54197,21670,1004,1,399.98,399.98
54198,21670,917,3,65.97,21.99
54199,21670,403,1,129.99,129.99
54200,21671,502,2,100.0,50.0
54201,21671,278,3,134.97,44.99
54202,21671,1014,2,99.96,49.98
54203,21671,365,1,59.99,59.99
54204,21671,502,2,100.0,50.0
54205,21672,627,2,79.98,39.99
54206,21672,957,1,299.98,299.98
54207,21672,403,1,129.99,129.99
54208,21672,403,1,129.99,129.99
54209,21672,893,1,24.99,24.99
54210,21674,365,2,119.98,59.99
54211,21674,977,3,89.97,29.99
54212,21674,775,4,39.96,9.99
54213,21674,502,4,200.0,50.0
54214,21674,1073,1,199.99,199.99
54215,21675,403,1,129.99,129.99
54216,21676,365,3,179.97,59.99
54217,21676,823,4,207.96,51.99
54218,21676,1014,1,49.98,49.98
54219,21676,957,1,299.98,299.98
54220,21677,403,1,129.99,129.99
54221,21677,1014,2,99.96,49.98
54222,21677,627,2,79.98,39.99
54223,21677,1014,3,149.94,49.98
54224,21677,502,2,100.0,50.0
54225,21679,502,4,200.0,50.0
54226,21679,1004,1,399.98,399.98
54227,21681,403,1,129.99,129.99
54228,21681,191,4,399.96,99.99
54229,21681,1004,1,399.98,399.98
54230,21682,502,5,250.0,50.0
54231,21682,957,1,299.98,299.98
54232,21682,1014,5,249.9,49.98
54233,21682,191,4,399.96,99.99
54234,21683,1073,1,199.99,199.99
54235,21683,191,4,399.96,99.99
54236,21683,1073,1,199.99,199.99
54237,21683,1014,1,49.98,49.98
54238,21684,926,5,79.95,15.99
54239,21684,191,4,399.96,99.99
54240,21684,502,3,150.0,50.0
54241,21684,365,2,119.98,59.99
54242,21685,957,1,299.98,299.98
54243,21685,502,3,150.0,50.0
54244,21685,502,5,250.0,50.0
54245,21687,1014,3,149.94,49.98
54246,21687,1014,5,249.9,49.98
54247,21687,1014,5,249.9,49.98
54248,21688,502,2,100.0,50.0
54249,21688,627,4,159.96,39.99
54250,21688,403,1,129.99,129.99
54251,21689,1004,1,399.98,399.98
54252,21689,502,5,250.0,50.0
54253,21689,365,2,119.98,59.99
54254,21689,116,4,179.96,44.99
54255,21689,1073,1,199.99,199.99
54256,21690,502,3,150.0,50.0
54257,21690,1004,1,399.98,399.98
54258,21690,191,4,399.96,99.99
54259,21690,403,1,129.99,129.99
54260,21691,365,2,119.98,59.99
54261,21691,403,1,129.99,129.99
54262,21691,818,2,95.98,47.99
54263,21691,1004,1,399.98,399.98
54264,21692,797,2,35.98,17.99
54265,21692,1004,1,399.98,399.98
54266,21692,502,2,100.0,50.0
54267,21693,1004,1,399.98,399.98
54268,21693,235,3,104.97,34.99
54269,21693,502,5,250.0,50.0
54270,21693,502,5,250.0,50.0
54271,21694,502,1,50.0,50.0
54272,21694,1014,1,49.98,49.98
54273,21694,365,3,179.97,59.99
54274,21694,1073,1,199.99,199.99
54275,21695,191,3,299.97,99.99
54276,21695,1004,1,399.98,399.98
54277,21696,403,1,129.99,129.99
54278,21696,403,1,129.99,129.99
54279,21696,905,3,74.97,24.99
54280,21697,365,2,119.98,59.99
54281,21697,1014,4,199.92,49.98
54282,21697,1014,4,199.92,49.98
54283,21698,502,2,100.0,50.0
54284,21698,1004,1,399.98,399.98
54285,21698,1014,4,199.92,49.98
54286,21698,365,5,299.95,59.99
54287,21698,502,4,200.0,50.0
54288,21699,365,5,299.95,59.99
54289,21700,627,1,39.99,39.99
54290,21700,365,1,59.99,59.99
54291,21700,403,1,129.99,129.99
54292,21700,365,5,299.95,59.99
54293,21700,823,2,103.98,51.99
54294,21701,191,2,199.98,99.99
54295,21701,1014,5,249.9,49.98
54296,21704,1004,1,399.98,399.98
54297,21704,365,5,299.95,59.99
54298,21704,1004,1,399.98,399.98
54299,21704,1004,1,399.98,399.98
54300,21704,1014,1,49.98,49.98
54301,21705,37,3,104.97,34.99
54302,21705,627,5,199.95,39.99
54303,21705,627,5,199.95,39.99
54304,21706,365,5,299.95,59.99
54305,21706,1004,1,399.98,399.98
54306,21706,1073,1,199.99,199.99
54307,21708,1004,1,399.98,399.98
54308,21708,957,1,299.98,299.98
54309,21708,627,1,39.99,39.99
54310,21708,1014,5,249.9,49.98
54311,21709,957,1,299.98,299.98
54312,21709,502,2,100.0,50.0
54313,21709,822,3,143.97,47.99
54314,21709,365,4,239.96,59.99
54315,21710,627,4,159.96,39.99
54316,21710,1014,4,199.92,49.98
54317,21710,403,1,129.99,129.99
54318,21710,191,2,199.98,99.99
54319,21710,1004,1,399.98,399.98
54320,21711,365,3,179.97,59.99
54321,21711,627,4,159.96,39.99
