order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
105891,42413,957,1,299.98,299.98
105892,42413,627,1,39.99,39.99
105893,42413,1073,1,199.99,199.99
105894,42413,403,1,129.99,129.99
105895,42414,191,1,99.99,99.99
105896,42414,1014,3,149.94,49.98
105897,42415,1014,1,49.98,49.98
105898,42415,1014,4,199.92,49.98
105899,42415,957,1,299.98,299.98
105900,42416,502,5,250.0,50.0
105901,42416,502,2,100.0,50.0
105902,42417,365,3,179.97,59.99
105903,42418,1004,1,399.98,399.98
105904,42418,1073,1,199.99,199.99
105905,42418,502,2,100.0,50.0
105906,42418,957,1,299.98,299.98
105907,42419,1004,1,399.98,399.98
105908,42419,403,1,129.99,129.99
105909,42419,191,3,299.97,99.99
105910,42419,1014,4,199.92,49.98
105911,42421,365,4,239.96,59.99
105912,42421,1004,1,399.98,399.98
105913,42421,191,2,199.98,99.99
105914,42421,502,3,150.0,50.0
105915,42422,627,4,159.96,39.99
105916,42422,1004,1,399.98,399.98
105917,42422,93,2,49.98,24.99
105918,42422,1014,1,49.98,49.98
105919,42423,905,4,99.96,24.99
105920,42423,403,1,129.99,129.99
105921,42423,502,4,200.0,50.0
105922,42423,1073,1,199.99,199.99
105923,42423,365,2,119.98,59.99
105924,42424,365,3,179.97,59.99
105925,42425,627,2,79.98,39.99
105926,42425,567,2,50.0,25.0
105927,42425,1014,2,99.96,49.98
105928,42426,403,1,129.99,129.99
105929,42427,502,2,100.0,50.0
105930,42427,403,1,129.99,129.99
105931,42427,1004,1,399.98,399.98
105932,42427,957,1,299.98,299.98
105933,42429,403,1,129.99,129.99
105934,42429,365,1,59.99,59.99
105935,42430,502,1,50.0,50.0
105936,42430,1004,1,399.98,399.98
105937,42431,627,5,199.95,39.99
105938,42431,276,1,31.99,31.99
105939,42433,957,1,299.98,299.98
105940,42433,1073,1,199.99,199.99
105941,42433,502,1,50.0,50.0
105942,42434,957,1,299.98,299.98
105943,42434,403,1,129.99,129.99
105944,42434,403,1,129.99,129.99
105945,42434,403,1,129.99,129.99
105946,42434,365,4,239.96,59.99
105947,42435,957,1,299.98,299.98
105948,42435,365,1,59.99,59.99
105949,42435,1004,1,399.98,399.98
105950,42435,1073,1,199.99,199.99
105951,42435,502,3,150.0,50.0
105952,42437,924,1,15.99,15.99
105953,42437,502,3,150.0,50.0
105954,42437,502,4,200.0,50.0
105955,42437,567,2,50.0,25.0
105956,42437,403,1,129.99,129.99
105957,42438,502,2,100.0,50.0
105958,42439,1014,2,99.96,49.98
105959,42440,1014,3,149.94,49.98
105960,42441,1073,1,199.99,199.99
105961,42441,1073,1,199.99,199.99
105962,42441,365,4,239.96,59.99
105963,42441,502,5,250.0,50.0
105964,42442,627,5,199.95,39.99
105965,42442,403,1,129.99,129.99
105966,42442,957,1,299.98,299.98
105967,42443,502,3,150.0,50.0
105968,42443,365,3,179.97,59.99
105969,42443,1073,1,199.99,199.99
105970,42443,365,1,59.99,59.99
105971,42444,957,1,299.98,299.98
105972,42444,365,1,59.99,59.99
105973,42444,627,3,119.97,39.99
105974,42444,365,5,299.95,59.99
105975,42444,403,1,129.99,129.99
105976,42446,365,2,119.98,59.99
105977,42446,365,5,299.95,59.99
105978,42446,365,3,179.97,59.99
105979,42446,365,1,59.99,59.99
105980,42446,1073,1,199.99,199.99
105981,42447,1073,1,199.99,199.99
105982,42447,502,1,50.0,50.0
105983,42448,1004,1,399.98,399.98
105984,42448,365,5,299.95,59.99
105985,42448,957,1,299.98,299.98
105986,42448,1004,1,399.98,399.98
105987,42448,403,1,129.99,129.99
105988,42449,365,1,59.99,59.99
105989,42449,365,2,119.98,59.99
105990,42449,957,1,299.98,299.98
105991,42449,1073,1,199.99,199.99
105992,42449,1073,1,199.99,199.99
105993,42450,191,5,499.95,99.99
105994,42450,365,3,179.97,59.99
105995,42450,1014,3,149.94,49.98
105996,42450,917,2,43.98,21.99
105997,42454,957,1,299.98,299.98
105998,42455,627,2,79.98,39.99
105999,42455,365,4,239.96,59.99
106000,42457,1014,5,249.9,49.98
106001,42459,822,3,143.97,47.99
106002,42460,191,4,399.96,99.99
106003,42460,1014,2,99.96,49.98
106004,42460,191,1,99.99,99.99
106005,42460,191,1,99.99,99.99
106006,42462,957,1,299.98,299.98
106007,42463,191,1,99.99,99.99
106008,42464,924,5,79.95,15.99
106009,42464,957,1,299.98,299.98
106010,42465,627,4,159.96,39.99
106011,42465,1073,1,199.99,199.99
106012,42466,1014,3,149.94,49.98
106013,42470,403,1,129.99,129.99
106014,42470,403,1,129.99,129.99
106015,42470,1014,2,99.96,49.98
106016,42471,627,5,199.95,39.99
106017,42471,191,5,499.95,99.99
106018,42471,957,1,299.98,299.98
106019,42471,627,2,79.98,39.99
106020,42471,191,3,299.97,99.99
106021,42472,1014,2,99.96,49.98
106022,42472,1004,1,399.98,399.98
106023,42473,1014,1,49.98,49.98
106024,42473,403,1,129.99,129.99
106025,42473,1073,1,199.99,199.99
106026,42473,924,3,47.97,15.99
106027,42474,403,1,129.99,129.99
106028,42474,502,4,200.0,50.0
106029,42474,957,1,299.98,299.98
106030,42475,502,5,250.0,50.0
106031,42476,191,2,199.98,99.99
106032,42477,957,1,299.98,299.98
106033,42477,365,4,239.96,59.99
106034,42477,502,5,250.0,50.0
106035,42477,1014,1,49.98,49.98
106036,42477,977,5,149.95,29.99
106037,42478,365,4,239.96,59.99
106038,42479,502,5,250.0,50.0
106039,42479,627,1,39.99,39.99
106040,42479,957,1,299.98,299.98
106041,42479,403,1,129.99,129.99
106042,42479,1004,1,399.98,399.98
106043,42480,403,1,129.99,129.99
106044,42480,502,4,200.0,50.0
106045,42480,957,1,299.98,299.98
106046,42480,1073,1,199.99,199.99
106047,42480,403,1,129.99,129.99
106048,42482,1014,4,199.92,49.98
106049,42482,502,2,100.0,50.0
106050,42482,365,1,59.99,59.99
106051,42482,502,1,50.0,50.0
106052,42483,957,1,299.98,299.98
106053,42484,957,1,299.98,299.98
106054,42484,1073,1,199.99,199.99
106055,42484,906,5,124.95,24.99
106056,42485,502,4,200.0,50.0
106057,42485,1004,1,399.98,399.98
106058,42487,403,1,129.99,129.99
106059,42487,1073,1,199.99,199.99
106060,42487,502,2,100.0,50.0
106061,42487,1014,3,149.94,49.98
106062,42489,1014,2,99.96,49.98
106063,42489,365,4,239.96,59.99
106064,42490,1004,1,399.98,399.98
106065,42490,957,1,299.98,299.98
106066,42490,1004,1,399.98,399.98
106067,42490,1004,1,399.98,399.98
106068,42491,957,1,299.98,299.98
106069,42491,627,5,199.95,39.99
106070,42491,1014,2,99.96,49.98
106071,42491,1004,1,399.98,399.98
106072,42491,365,2,119.98,59.99
106073,42492,917,3,65.97,21.99
106074,42493,1073,1,199.99,199.99
106075,42493,502,4,200.0,50.0
106076,42493,1073,1,199.99,199.99
106077,42493,502,5,250.0,50.0
106078,42493,1004,1,399.98,399.98
106079,42494,403,1,129.99,129.99
106080,42494,1073,1,199.99,199.99
106081,42494,957,1,299.98,299.98
106082,42494,1014,4,199.92,49.98
106083,42494,502,3,150.0,50.0
106084,42495,1014,2,99.96,49.98
106085,42495,365,2,119.98,59.99
106086,42495,502,1,50.0,50.0
106087,42495,957,1,299.98,299.98
106088,42496,957,1,299.98,299.98
106089,42496,1014,4,199.92,49.98
106090,42496,502,3,150.0,50.0
106091,42496,365,4,239.96,59.99
106092,42496,93,3,74.97,24.99
106093,42497,627,2,79.98,39.99
106094,42498,365,2,119.98,59.99
106095,42498,1014,5,249.9,49.98
106096,42498,1073,1,199.99,199.99
106097,42498,1073,1,199.99,199.99
106098,42499,365,4,239.96,59.99
106099,42500,502,2,100.0,50.0
106100,42500,1014,1,49.98,49.98
106101,42500,1014,2,99.96,49.98
106102,42500,627,3,119.97,39.99
106103,42500,1014,3,149.94,49.98
106104,42501,502,3,150.0,50.0
106105,42503,1004,1,399.98,399.98
106106,42503,191,1,99.99,99.99
106107,42503,365,1,59.99,59.99
106108,42503,627,3,119.97,39.99
106109,42504,1014,4,199.92,49.98
106110,42504,403,1,129.99,129.99
106111,42504,1014,1,49.98,49.98
106112,42504,365,1,59.99,59.99
106113,42504,1004,1,399.98,399.98
106114,42505,191,2,199.98,99.99
106115,42506,1004,1,399.98,399.98
106116,42506,1073,1,199.99,199.99
106117,42506,365,3,179.97,59.99
106118,42507,403,1,129.99,129.99
106119,42507,1014,2,99.96,49.98
106120,42508,1073,1,199.99,199.99
106121,42508,1073,1,199.99,199.99
106122,42508,1014,4,199.92,49.98
106123,42508,1004,1,399.98,399.98
106124,42508,1014,1,49.98,49.98
106125,42509,1004,1,399.98,399.98
106126,42510,365,2,119.98,59.99
106127,42511,365,3,179.97,59.99
106128,42511,365,4,239.96,59.99
106129,42512,365,2,119.98,59.99
106130,42512,1014,4,199.92,49.98
106131,42514,1073,1,199.99,199.99
106132,42514,1014,4,199.92,49.98
106133,42514,502,1,50.0,50.0
106134,42514,365,1,59.99,59.99
106135,42514,191,1,99.99,99.99
106136,42517,775,2,19.98,9.99
106137,42517,134,4,100.0,25.0
106138,42517,191,3,299.97,99.99
106139,42518,191,2,199.98,99.99
106140,42518,502,4,200.0,50.0
106141,42518,924,3,47.97,15.99
106142,42519,502,5,250.0,50.0
106143,42519,1014,5,249.9,49.98
106144,42520,1004,1,399.98,399.98
106145,42520,365,4,239.96,59.99
106146,42520,775,3,29.97,9.99
106147,42520,403,1,129.99,129.99
106148,42521,403,1,129.99,129.99
106149,42523,403,1,129.99,129.99
106150,42523,1073,1,199.99,199.99
106151,42523,627,2,79.98,39.99
106152,42523,627,3,119.97,39.99
106153,42524,365,2,119.98,59.99
106154,42524,502,4,200.0,50.0
106155,42525,502,1,50.0,50.0
106156,42525,1073,1,199.99,199.99
106157,42525,502,5,250.0,50.0
106158,42525,1014,4,199.92,49.98
106159,42525,957,1,299.98,299.98
106160,42526,1014,1,49.98,49.98
106161,42527,977,1,29.99,29.99
106162,42527,502,5,250.0,50.0
106163,42528,627,5,199.95,39.99
106164,42529,502,1,50.0,50.0
106165,42529,1014,4,199.92,49.98
106166,42529,1073,1,199.99,199.99
106167,42531,403,1,129.99,129.99
106168,42531,502,4,200.0,50.0
106169,42531,1004,1,399.98,399.98
106170,42531,365,2,119.98,59.99
106171,42531,1073,1,199.99,199.99
106172,42532,1004,1,399.98,399.98
106173,42532,1014,1,49.98,49.98
106174,42532,365,5,299.95,59.99
106175,42532,365,2,119.98,59.99
106176,42532,1004,1,399.98,399.98
106177,42533,365,5,299.95,59.99
106178,42533,502,4,200.0,50.0
106179,42533,191,2,199.98,99.99
106180,42534,502,4,200.0,50.0
106181,42534,365,3,179.97,59.99
106182,42534,1073,1,199.99,199.99
106183,42534,403,1,129.99,129.99
106184,42536,365,2,119.98,59.99
106185,42536,502,3,150.0,50.0
106186,42536,1014,3,149.94,49.98
106187,42536,957,1,299.98,299.98
106188,42537,502,5,250.0,50.0
106189,42537,886,4,99.96,24.99
106190,42537,1014,1,49.98,49.98
106191,42537,191,1,99.99,99.99
106192,42537,191,2,199.98,99.99
106193,42538,191,5,499.95,99.99
106194,42540,1073,1,199.99,199.99
106195,42541,403,1,129.99,129.99
106196,42541,403,1,129.99,129.99
106197,42541,502,5,250.0,50.0
106198,42541,1014,3,149.94,49.98
106199,42541,1004,1,399.98,399.98
106200,42542,627,3,119.97,39.99
106201,42542,1004,1,399.98,399.98
106202,42542,403,1,129.99,129.99
106203,42542,502,2,100.0,50.0
106204,42543,804,4,79.96,19.99
106205,42544,502,5,250.0,50.0
106206,42544,1014,2,99.96,49.98
106207,42544,1014,4,199.92,49.98
106208,42545,1014,2,99.96,49.98
106209,42545,191,3,299.97,99.99
106210,42545,403,1,129.99,129.99
106211,42545,957,1,299.98,299.98
106212,42545,191,2,199.98,99.99
106213,42546,627,1,39.99,39.99
106214,42548,627,3,119.97,39.99
106215,42549,821,5,259.95,51.99
106216,42549,191,5,499.95,99.99
106217,42550,502,5,250.0,50.0
106218,42550,1073,1,199.99,199.99
106219,42550,403,1,129.99,129.99
106220,42550,403,1,129.99,129.99
106221,42550,365,3,179.97,59.99
106222,42551,365,4,239.96,59.99
106223,42551,365,2,119.98,59.99
106224,42551,627,4,159.96,39.99
106225,42551,1073,1,199.99,199.99
106226,42551,403,1,129.99,129.99
106227,42552,365,3,179.97,59.99
106228,42552,365,2,119.98,59.99
106229,42552,1073,1,199.99,199.99
106230,42553,1073,1,199.99,199.99
106231,42554,627,5,199.95,39.99
106232,42554,403,1,129.99,129.99
106233,42554,44,1,59.99,59.99
106234,42554,403,1,129.99,129.99
106235,42556,365,3,179.97,59.99
106236,42556,403,1,129.99,129.99
106237,42556,957,1,299.98,299.98
106238,42557,1004,1,399.98,399.98
106239,42557,1073,1,199.99,199.99
106240,42558,1004,1,399.98,399.98
106241,42558,957,1,299.98,299.98
106242,42558,1014,5,249.9,49.98
106243,42558,1014,5,249.9,49.98
106244,42558,1004,1,399.98,399.98
106245,42559,403,1,129.99,129.99
106246,42559,502,5,250.0,50.0
106247,42559,1014,2,99.96,49.98
106248,42560,1073,1,199.99,199.99
106249,42560,893,4,99.96,24.99
106250,42561,1073,1,199.99,199.99
106251,42561,627,3,119.97,39.99
106252,42561,365,2,119.98,59.99
106253,42561,1073,1,199.99,199.99
106254,42562,804,5,99.95,19.99
106255,42562,282,1,31.99,31.99
106256,42564,502,4,200.0,50.0
106257,42564,403,1,129.99,129.99
106258,42564,365,1,59.99,59.99
106259,42564,502,3,150.0,50.0
106260,42565,825,5,159.95,31.99
106261,42565,191,4,399.96,99.99
106262,42566,403,1,129.99,129.99
106263,42566,365,4,239.96,59.99
106264,42568,1073,1,199.99,199.99
106265,42568,1004,1,399.98,399.98
106266,42568,403,1,129.99,129.99
106267,42569,135,1,22.0,22.0
106268,42569,403,1,129.99,129.99
106269,42569,957,1,299.98,299.98
106270,42569,1073,1,199.99,199.99
106271,42570,191,2,199.98,99.99
106272,42570,1004,1,399.98,399.98
106273,42570,823,3,155.97,51.99
106274,42570,403,1,129.99,129.99
106275,42571,365,4,239.96,59.99
106276,42572,403,1,129.99,129.99
106277,42574,1004,1,399.98,399.98
106278,42574,1004,1,399.98,399.98
106279,42575,627,2,79.98,39.99
106280,42575,1004,1,399.98,399.98
106281,42577,403,1,129.99,129.99
106282,42577,957,1,299.98,299.98
106283,42577,1073,1,199.99,199.99
106284,42578,627,1,39.99,39.99
106285,42578,957,1,299.98,299.98
106286,42578,1004,1,399.98,399.98
106287,42579,403,1,129.99,129.99
106288,42579,365,2,119.98,59.99
106289,42582,957,1,299.98,299.98
106290,42583,1004,1,399.98,399.98
106291,42583,793,4,59.96,14.99
106292,42583,1014,4,199.92,49.98
106293,42583,627,3,119.97,39.99
106294,42583,365,5,299.95,59.99
106295,42585,403,1,129.99,129.99
106296,42585,502,2,100.0,50.0
106297,42585,403,1,129.99,129.99
106298,42585,365,5,299.95,59.99
106299,42586,1073,1,199.99,199.99
106300,42586,926,3,47.97,15.99
106301,42586,957,1,299.98,299.98
106302,42587,1014,5,249.9,49.98
106303,42588,1014,5,249.9,49.98
106304,42590,1073,1,199.99,199.99
106305,42590,957,1,299.98,299.98
106306,42590,1004,1,399.98,399.98
106307,42590,810,5,99.95,19.99
106308,42591,403,1,129.99,129.99
106309,42591,365,4,239.96,59.99
106310,42592,191,1,99.99,99.99
106311,42592,191,1,99.99,99.99
106312,42593,502,3,150.0,50.0
106313,42593,1004,1,399.98,399.98
106314,42593,1014,1,49.98,49.98
106315,42593,403,1,129.99,129.99
106316,42593,502,1,50.0,50.0
106317,42594,365,2,119.98,59.99
106318,42594,502,3,150.0,50.0
106319,42594,502,3,150.0,50.0
106320,42596,957,1,299.98,299.98
106321,42597,365,4,239.96,59.99
106322,42597,403,1,129.99,129.99
106323,42598,403,1,129.99,129.99
106324,42598,191,2,199.98,99.99
106325,42598,502,5,250.0,50.0
106326,42598,502,2,100.0,50.0
106327,42599,403,1,129.99,129.99
106328,42599,1004,1,399.98,399.98
106329,42599,1014,1,49.98,49.98
106330,42599,627,1,39.99,39.99
106331,42600,1004,1,399.98,399.98
106332,42601,365,4,239.96,59.99
106333,42601,502,1,50.0,50.0
106334,42601,771,3,119.97,39.99
106335,42601,191,3,299.97,99.99
106336,42601,365,4,239.96,59.99
106337,42602,1004,1,399.98,399.98
106338,42602,957,1,299.98,299.98
106339,42602,403,1,129.99,129.99
106340,42602,1073,1,199.99,199.99
106341,42603,1004,1,399.98,399.98
106342,42603,365,3,179.97,59.99
106343,42603,627,1,39.99,39.99
106344,42603,403,1,129.99,129.99
106345,42604,1014,1,49.98,49.98
106346,42604,365,3,179.97,59.99
106347,42604,1004,1,399.98,399.98
106348,42604,1014,1,49.98,49.98
106349,42606,1014,1,49.98,49.98
106350,42606,627,1,39.99,39.99
106351,42607,403,1,129.99,129.99
106352,42607,1014,2,99.96,49.98
106353,42607,365,4,239.96,59.99
106354,42608,502,1,50.0,50.0
106355,42608,502,4,200.0,50.0
106356,42608,1014,2,99.96,49.98
106357,42608,1073,1,199.99,199.99
106358,42609,1014,2,99.96,49.98
106359,42609,572,2,79.98,39.99
106360,42609,365,2,119.98,59.99
106361,42611,502,5,250.0,50.0
106362,42613,1014,4,199.92,49.98
106363,42614,403,1,129.99,129.99
106364,42615,1073,1,199.99,199.99
106365,42615,1014,3,149.94,49.98
106366,42615,365,2,119.98,59.99
106367,42615,1073,1,199.99,199.99
106368,42616,365,1,59.99,59.99
106369,42616,957,1,299.98,299.98
106370,42616,627,4,159.96,39.99
106371,42616,1073,1,199.99,199.99
106372,42616,502,1,50.0,50.0
106373,42618,926,4,63.96,15.99
106374,42618,1073,1,199.99,199.99
106375,42618,1014,1,49.98,49.98
106376,42619,1014,5,249.9,49.98
106377,42620,957,1,299.98,299.98
106378,42620,365,4,239.96,59.99
106379,42620,627,4,159.96,39.99
106380,42620,403,1,129.99,129.99
106381,42621,627,3,119.97,39.99
106382,42621,365,1,59.99,59.99
106383,42624,957,1,299.98,299.98
106384,42624,273,5,139.95,27.99
106385,42624,1014,2,99.96,49.98
106386,42624,797,1,17.99,17.99
106387,42624,1014,3,149.94,49.98
106388,42625,365,1,59.99,59.99
106389,42625,1014,5,249.9,49.98
106390,42626,502,4,200.0,50.0
106391,42627,403,1,129.99,129.99
106392,42627,957,1,299.98,299.98
106393,42627,191,2,199.98,99.99
106394,42627,1014,1,49.98,49.98
106395,42627,502,5,250.0,50.0
106396,42628,403,1,129.99,129.99
106397,42628,1014,3,149.94,49.98
106398,42628,365,1,59.99,59.99
106399,42629,403,1,129.99,129.99
106400,42629,403,1,129.99,129.99
106401,42629,627,2,79.98,39.99
106402,42629,703,1,19.99,19.99
106403,42630,1004,1,399.98,399.98
106404,42631,191,4,399.96,99.99
106405,42631,1004,1,399.98,399.98
106406,42632,365,2,119.98,59.99
106407,42632,403,1,129.99,129.99
106408,42632,502,5,250.0,50.0
106409,42633,365,5,299.95,59.99
106410,42633,365,3,179.97,59.99
106411,42633,1004,1,399.98,399.98
106412,42634,627,1,39.99,39.99
106413,42634,403,1,129.99,129.99
106414,42634,403,1,129.99,129.99
106415,42634,627,5,199.95,39.99
106416,42635,1004,1,399.98,399.98
106417,42635,403,1,129.99,129.99
106418,42637,403,1,129.99,129.99
106419,42637,1073,1,199.99,199.99
106420,42637,957,1,299.98,299.98
106421,42637,1073,1,199.99,199.99
106422,42637,627,5,199.95,39.99
106423,42639,1014,3,149.94,49.98
106424,42639,1014,1,49.98,49.98
106425,42640,502,5,250.0,50.0
106426,42641,627,5,199.95,39.99
106427,42642,1073,1,199.99,199.99
106428,42643,957,1,299.98,299.98
106429,42643,627,2,79.98,39.99
106430,42643,627,4,159.96,39.99
106431,42643,627,2,79.98,39.99
106432,42644,957,1,299.98,299.98
106433,42644,191,5,499.95,99.99
106434,42644,1014,5,249.9,49.98
106435,42646,1004,1,399.98,399.98
106436,42646,502,4,200.0,50.0
106437,42646,1014,2,99.96,49.98
106438,42646,191,5,499.95,99.99
106439,42646,1073,1,199.99,199.99
106440,42647,1014,4,199.92,49.98
106441,42647,627,3,119.97,39.99
106442,42648,403,1,129.99,129.99
106443,42648,502,5,250.0,50.0
106444,42648,365,3,179.97,59.99
106445,42648,1014,2,99.96,49.98
106446,42648,403,1,129.99,129.99
106447,42649,1073,1,199.99,199.99
106448,42649,957,1,299.98,299.98
106449,42649,1014,1,49.98,49.98
106450,42649,502,3,150.0,50.0
106451,42650,1014,1,49.98,49.98
106452,42650,365,3,179.97,59.99
106453,42650,403,1,129.99,129.99
106454,42650,627,1,39.99,39.99
106455,42651,1014,4,199.92,49.98
106456,42651,1014,1,49.98,49.98
106457,42651,957,1,299.98,299.98
106458,42651,365,4,239.96,59.99
106459,42651,403,1,129.99,129.99
106460,42652,1004,1,399.98,399.98
106461,42652,365,1,59.99,59.99
106462,42652,365,1,59.99,59.99
106463,42652,502,5,250.0,50.0
106464,42652,191,1,99.99,99.99
106465,42654,1014,5,249.9,49.98
106466,42654,627,2,79.98,39.99
106467,42654,403,1,129.99,129.99
106468,42655,627,1,39.99,39.99
106469,42655,1073,1,199.99,199.99
106470,42655,191,2,199.98,99.99
106471,42656,403,1,129.99,129.99
106472,42656,1004,1,399.98,399.98
106473,42656,810,1,19.99,19.99
106474,42657,1004,1,399.98,399.98
106475,42657,1004,1,399.98,399.98
106476,42657,1014,3,149.94,49.98
106477,42657,957,1,299.98,299.98
106478,42657,403,1,129.99,129.99
106479,42658,365,5,299.95,59.99
106480,42659,403,1,129.99,129.99
106481,42659,1014,2,99.96,49.98
106482,42659,1004,1,399.98,399.98
106483,42659,403,1,129.99,129.99
106484,42660,1073,1,199.99,199.99
106485,42660,502,5,250.0,50.0
106486,42661,1073,1,199.99,199.99
106487,42661,365,5,299.95,59.99
106488,42661,365,3,179.97,59.99
106489,42661,191,2,199.98,99.99
106490,42661,502,1,50.0,50.0
106491,42662,1073,1,199.99,199.99
106492,42662,191,4,399.96,99.99
106493,42662,502,4,200.0,50.0
106494,42662,642,1,30.0,30.0
106495,42662,1073,1,199.99,199.99
106496,42664,191,1,99.99,99.99
106497,42664,957,1,299.98,299.98
106498,42665,191,1,99.99,99.99
106499,42665,1073,1,199.99,199.99
106500,42665,502,5,250.0,50.0
106501,42666,1004,1,399.98,399.98
106502,42666,627,2,79.98,39.99
106503,42666,627,4,159.96,39.99
106504,42666,1004,1,399.98,399.98
106505,42668,1014,3,149.94,49.98
106506,42669,1014,1,49.98,49.98
106507,42669,365,3,179.97,59.99
106508,42669,403,1,129.99,129.99
106509,42670,1073,1,199.99,199.99
106510,42670,403,1,129.99,129.99
106511,42671,502,5,250.0,50.0
106512,42673,365,3,179.97,59.99
106513,42673,1073,1,199.99,199.99
106514,42673,1004,1,399.98,399.98
106515,42674,191,5,499.95,99.99
106516,42674,365,5,299.95,59.99
106517,42674,403,1,129.99,129.99
106518,42674,977,5,149.95,29.99
106519,42675,403,1,129.99,129.99
106520,42676,365,1,59.99,59.99
106521,42676,403,1,129.99,129.99
106522,42677,191,1,99.99,99.99
106523,42677,627,2,79.98,39.99
106524,42677,1004,1,399.98,399.98
106525,42678,1073,1,199.99,199.99
106526,42678,1004,1,399.98,399.98
106527,42678,502,5,250.0,50.0
106528,42678,1014,2,99.96,49.98
106529,42678,502,1,50.0,50.0
106530,42682,924,2,31.98,15.99
106531,42682,627,4,159.96,39.99
106532,42683,627,5,199.95,39.99
106533,42683,627,5,199.95,39.99
106534,42683,957,1,299.98,299.98
106535,42685,1014,3,149.94,49.98
106536,42685,502,4,200.0,50.0
106537,42685,403,1,129.99,129.99
106538,42686,1014,3,149.94,49.98
106539,42686,1004,1,399.98,399.98
106540,42686,191,2,199.98,99.99
106541,42686,1073,1,199.99,199.99
106542,42686,627,4,159.96,39.99
106543,42687,564,4,120.0,30.0
106544,42687,502,3,150.0,50.0
106545,42688,1014,4,199.92,49.98
106546,42689,957,1,299.98,299.98
106547,42690,502,3,150.0,50.0
106548,42690,957,1,299.98,299.98
106549,42690,1073,1,199.99,199.99
106550,42691,1004,1,399.98,399.98
106551,42691,957,1,299.98,299.98
106552,42691,191,5,499.95,99.99
106553,42692,502,5,250.0,50.0
106554,42692,1073,1,199.99,199.99
106555,42692,1014,2,99.96,49.98
106556,42692,797,5,89.95,17.99
106557,42692,365,5,299.95,59.99
106558,42693,957,1,299.98,299.98
106559,42693,1014,2,99.96,49.98
106560,42694,1014,3,149.94,49.98
106561,42695,957,1,299.98,299.98
106562,42695,502,5,250.0,50.0
106563,42695,502,1,50.0,50.0
106564,42696,1004,1,399.98,399.98
106565,42696,365,3,179.97,59.99
106566,42696,191,2,199.98,99.99
106567,42698,627,4,159.96,39.99
106568,42698,403,1,129.99,129.99
106569,42698,502,3,150.0,50.0
106570,42698,1014,5,249.9,49.98
106571,42699,365,2,119.98,59.99
106572,42699,728,5,325.0,65.0
106573,42701,502,1,50.0,50.0
106574,42701,728,2,130.0,65.0
106575,42701,403,1,129.99,129.99
106576,42701,957,1,299.98,299.98
106577,42702,1073,1,199.99,199.99
106578,42702,1073,1,199.99,199.99
106579,42702,1014,5,249.9,49.98
106580,42704,502,1,50.0,50.0
106581,42704,403,1,129.99,129.99
106582,42704,403,1,129.99,129.99
106583,42705,365,1,59.99,59.99
106584,42705,1014,4,199.92,49.98
106585,42705,191,1,99.99,99.99
106586,42706,1004,1,399.98,399.98
106587,42706,1014,3,149.94,49.98
106588,42706,116,4,179.96,44.99
106589,42706,403,1,129.99,129.99
106590,42706,804,3,59.97,19.99
106591,42707,1014,2,99.96,49.98
106592,42707,44,1,59.99,59.99
106593,42708,403,1,129.99,129.99
106594,42708,957,1,299.98,299.98
106595,42709,1004,1,399.98,399.98
106596,42709,403,1,129.99,129.99
106597,42710,1004,1,399.98,399.98
106598,42710,1014,4,199.92,49.98
106599,42710,1014,5,249.9,49.98
106600,42710,191,5,499.95,99.99
106601,42711,191,1,99.99,99.99
106602,42711,1014,1,49.98,49.98
106603,42712,957,1,299.98,299.98
106604,42713,365,4,239.96,59.99
106605,42713,1014,5,249.9,49.98
106606,42713,728,3,195.0,65.0
106607,42713,191,2,199.98,99.99
106608,42713,365,5,299.95,59.99
106609,42714,1004,1,399.98,399.98
106610,42714,403,1,129.99,129.99
106611,42714,502,1,50.0,50.0
106612,42714,957,1,299.98,299.98
106613,42715,1014,4,199.92,49.98
106614,42715,1004,1,399.98,399.98
106615,42715,403,1,129.99,129.99
106616,42716,502,1,50.0,50.0
106617,42716,365,1,59.99,59.99
106618,42716,957,1,299.98,299.98
106619,42717,403,1,129.99,129.99
106620,42718,502,3,150.0,50.0
106621,42718,1073,1,199.99,199.99
106622,42718,1073,1,199.99,199.99
106623,42718,403,1,129.99,129.99
106624,42718,191,5,499.95,99.99
106625,42719,502,4,200.0,50.0
106626,42720,957,1,299.98,299.98
106627,42720,365,4,239.96,59.99
106628,42721,627,2,79.98,39.99
106629,42722,365,1,59.99,59.99
106630,42722,1014,5,249.9,49.98
106631,42722,1073,1,199.99,199.99
106632,42722,797,1,17.99,17.99
106633,42722,276,4,127.96,31.99
106634,42723,502,2,100.0,50.0
106635,42723,365,5,299.95,59.99
106636,42723,502,1,50.0,50.0
106637,42724,502,1,50.0,50.0
106638,42724,627,3,119.97,39.99
106639,42724,1014,2,99.96,49.98
106640,42725,627,2,79.98,39.99
106641,42725,365,3,179.97,59.99
106642,42725,627,3,119.97,39.99
106643,42727,1073,1,199.99,199.99
106644,42727,1004,1,399.98,399.98
106645,42727,502,3,150.0,50.0
106646,42727,627,3,119.97,39.99
106647,42727,627,5,199.95,39.99
106648,42728,1014,1,49.98,49.98
106649,42728,1004,1,399.98,399.98
106650,42728,365,4,239.96,59.99
106651,42728,1073,1,199.99,199.99
